,CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism
191,Ugi74Ltg5U6W4XgCoAEC,4rCweDxDqdw,I might be wrong but when a majority of the black community don't vote wouldn't it make sense for there to be an inequality in the city government.,False,False,False,False,False,False,False,False,False,False,False,False
192,Ugi7FqQWmQYFGXgCoAEC,4rCweDxDqdw,Is there something wrong with her voice?,False,False,False,False,False,False,False,False,False,False,False,False
193,UgignRhfXmAlhXgCoAEC,4rCweDxDqdw,"The more those people fuck up America, the more American will fucking hate them. ",True,True,False,False,True,False,False,False,False,False,False,False
193,UgignRhfXmAlhXgCoAEC,4rCweDxDqdw,"The to a greater extent those the great unwashed eff up U.s., the more than American leave fucking hate them.",True,True,False,False,True,False,False,False,False,False,False,False
193,UgignRhfXmAlhXgCoAEC,4rCweDxDqdw,"The to a greater extent those multitude fuck upwardly United states of america, the more than American volition have sex detest them.",True,True,False,False,True,False,False,False,False,False,False,False
193,UgignRhfXmAlhXgCoAEC,4rCweDxDqdw,"The to a greater extent those multitude fuck upward America, the more than American will screw detest them.",True,True,False,False,True,False,False,False,False,False,False,False
193,UgignRhfXmAlhXgCoAEC,4rCweDxDqdw,"The to a greater extent those multitude roll in the hay up Us, the more American volition fucking detest them.",True,True,False,False,True,False,False,False,False,False,False,False
193,UgignRhfXmAlhXgCoAEC,4rCweDxDqdw,"The to a greater extent those people get laid upwards Usa, the more than American leave have it away detest them.",True,True,False,False,True,False,False,False,False,False,False,False
193,UgignRhfXmAlhXgCoAEC,4rCweDxDqdw,"The to a greater extent those the great unwashed make out upwards U.s., the more than American volition fucking hate them.",True,True,False,False,True,False,False,False,False,False,False,False
194,UgimajRNYpD17XgCoAEC,4rCweDxDqdw,Bill Cosby caused them,False,False,False,False,False,False,False,False,False,False,False,False
195,UgiYcJff050IdHgCoAEC,4rCweDxDqdw,"The US Justice Department has audited the Ferguson Police Department and found 180 counts of excessive use of police force against African-Americans from 2009-2014.  In addition, they found 7 emails containing discriminatory language on Department computers.  The Federal government is pursuing a criminal case against the Ferguson Police Department.  I wonder if Bob McCulloch will try to defend this one.",False,False,False,False,False,False,False,False,False,False,False,False
196,UgiZ0uPciaqqCHgCoAEC,4rCweDxDqdw,Is there something wrong with the audio?,False,False,False,False,False,False,False,False,False,False,False,False
197,Ugj6KaiR6Y27RngCoAEC,4rCweDxDqdw,that's just flat out racist to say one race can't represent another equally. if majority blacks voted for the white people does that mean the blacks that voted didn't vote for their own best interest? and that the elected white official can't represent the black voters that put him/her in office?,False,False,False,False,False,False,False,False,False,False,False,False
198,UgjEVu1dSOaIJ3gCoAEC,4rCweDxDqdw,"The report on the 'Inequality of Enforcement' statistics can be found in the description, and here:
http://ago.mo.gov/VehicleStops/2013/reports/161.pdf

To those who are questioning the math here, please check it for yourself, we're not here to teach basic algebra! These numbers are not proportional. Our video scratches the surface, and we do encourage you to do supplemental research on their own if you wish to know more.",False,False,False,False,False,False,False,False,False,False,False,False
199,UgjeXpjsshe9GHgCoAEC,4rCweDxDqdw,What's with all the dislikes? White people are that offended? You thought racism wasn't an issue anymore....think again,True,False,False,False,False,True,True,False,False,False,False,False
199,UgjeXpjsshe9GHgCoAEC,4rCweDxDqdw,What ' sec with totally the dislikes? Caucasian people are that offended? You thought racism wasn ' thyroxin an subject any longer. .. . believe again,True,False,False,False,False,True,True,False,False,False,False,False
199,UgjeXpjsshe9GHgCoAEC,4rCweDxDqdw,What ' s with all the dislike? Flannel multitude exist that scandalize? You thought racial discrimination wasn ' tonne an issue any longer. .. . call up again,True,False,False,False,False,True,True,False,False,False,False,False
199,UgjeXpjsshe9GHgCoAEC,4rCweDxDqdw,What ' atomic number 16 with all the disfavor? T. h. white citizenry are that offend? You thought racism wasn ' t an payoff any longer. .. . call back over again,True,False,False,False,False,True,True,False,False,False,False,False
199,UgjeXpjsshe9GHgCoAEC,4rCweDxDqdw,What ' south with all the disfavour? White the great unwashed are that offended? You think racism wasn ' thyroxine an issue any longer. .. . cogitate over again,True,False,False,False,False,True,True,False,False,False,False,False
